
OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
686,5/6/2009,6447,$ 39.14,WAGD4,5,5/6/2009
759,18/6/2009,6447,$ 33.80,WL6CC,5,19/6/2009
789,26/6/2009,6447,$ 35.96,GSQG7,5,26/6/2009
869,10/7/2009,6447,$ 22.75,TCW4P,5,10/7/2009
912,17/7/2009,6447,$ 37.12,P5K5G,5,17/7/2009
946,24/7/2009,6447,$ 31.29,HZV9Q,5,24/7/2009
1091,20/8/2009,6447,$ 56.47,VC4LA,5,21/8/2009
1147,28/8/2009,6447,$ 58.71,EV78E,5,28/8/2009
1259,17/9/2009,6447,$ 47.11,MTAZE,5,18/9/2009
1391,9/10/2009,6447,$ 32.15,DYKUY,5,9/10/2009
1437,16/10/2009,6447,$ 30.04,RP9YM,5,16/10/2009
1563,29/10/2009,6447,$ 37.99,YY4N6,5,30/10/2009
1631,6/11/2009,6447,$ 52.93,TFBV6,5,6/11/2009
1838,20/11/2009,6447,$ 82.93,78SSC,5,20/11/2009
1939,4/12/2009,6447,$ 51.74,Y6SJQ,5,4/12/2009
2201,4/1/2010,6447,$ 50.00,9H8T5,5,8/1/2010
2448,22/1/2010,6447,$ 43.04,FXCQK,5,22/1/2010
2922,19/2/2010,6447,$ 36.04,DJ55F,5,19/2/2010
3173,5/3/2010,6447,$ 56.76,WEJ5F,5,5/3/2010
2832,14/2/2010,6476,$ 128.38,Y828E,18,15/2/2010
2835,14/2/2010,6476,$ 9.20,EZ3TR,18,15/2/2010
2836,14/2/2010,6476,$ 18.08,P5582,18,15/2/2010
465,22/4/2009,6578,$ 3.43,B7H2D,3,23/4/2009
510,1/5/2009,6602,$ 21.03,JG2CP,5,1/5/2009
544,8/5/2009,6602,$ 80.80,52ZEM,5,8/5/2009
586,15/5/2009,6602,$ 29.38,PKPW6,5,15/5/2009
620,22/5/2009,6602,$ 24.29,84G55,5,22/5/2009
716,12/6/2009,6602,$ 35.81,2UKMQ,5,12/6/2009
470,23/4/2009,6646,$ 10.60,X7X5Z,5,24/4/2009
484,24/4/2009,6664,$ 50.89,TXWUU,5,24/4/2009
474,23/4/2009,6696,$ 16.49,CNTGS,5,24/4/2009
476,23/4/2009,6821,$ 24.78,ECV9L,5,24/4/2009
511,1/5/2009,6821,$ 24.62,U6PF5,5,1/5/2009
549,8/5/2009,6821,$ 25.01,WZKKH,5,8/5/2009
605,20/5/2009,6821,$ 23.70,YDUQ8,5,22/5/2009
656,29/5/2009,6821,$ 20.03,RQQFY,5,29/5/2009
684,4/6/2009,6821,$ 22.23,LKCS5,5,5/6/2009
713,11/6/2009,6821,$ 27.55,KJK3Q,5,12/6/2009
788,26/6/2009,6821,$ 19.02,CZZFE,5,26/6/2009
860,9/7/2009,6821,$ 24.61,FG87D,5,10/7/2009
990,31/7/2009,6821,$ 29.64,PZCZS,5,31/7/2009
1092,20/8/2009,6821,$ 34.21,EFL2F,5,21/8/2009
1357,2/10/2009,6821,$ 28.36,XJYMV,5,2/10/2009
480,24/4/2009,6901,$ 49.75,NHBAJ,5,24/4/2009
500,30/4/2009,6901,$ 60.26,YXM86,5,1/5/2009
555,8/5/2009,6901,$ 14.04,PFCLP,5,8/5/2009
763,19/6/2009,6901,$ 26.53,KZ9Q6,5,19/6/2009
1016,6/8/2009,6901,$ 63.10,WJMHK,5,7/8/2009
1153,28/8/2009,6901,$ 21.87,M742B,5,28/8/2009
1194,4/9/2009,6901,$ 27.73,LMCHS,5,4/9/2009
1271,18/9/2009,6901,$ 29.08,UBCEL,5,18/9/2009
483,24/4/2009,6946,$ 9.50,KZQCQ,5,24/4/2009
489,24/4/2009,6948,$ 14.10,GD6XX,3,24/4/2009
491,27/4/2009,8843,$ 21.45,2BUJN,4,28/4/2009
513,1/5/2009,9840,$ 30.23,97DYP,5,1/5/2009
507,30/4/2009,10855,$ 136.80,QVG7P,5,1/5/2009
509,30/4/2009,10858,$ 20.82,ZG9BW,5,1/5/2009
508,30/4/2009,10859,$ 44.81,QCXQ6,5,1/5/2009
539,7/5/2009,10859,$ 61.30,7NKRD,5,8/5/2009
516,1/5/2009,10876,$ 40.85,6D6YB,5,1/5/2009
992,31/7/2009,10876,$ 50.22,PWHWK,4,4/8/2009
518,1/5/2009,10901,$ 31.75,K2Y7H,5,1/5/2009
547,8/5/2009,10901,$ 19.15,KZ2X4,5,8/5/2009
863,9/7/2009,10938,$ 68.60,YX8WQ,5,10/7/2009
524,4/5/2009,12173,$ 55.56,2H2CG,3,5/5/2009
530,6/5/2009,13043,$ 23.39,%%530,3,7/5/2009
599,19/5/2009,13043,$ 44.76,2C2CY,3,19/5/2009
669,2/6/2009,13043,$ 30.57,QKA4T,3,2/6/2009
886,13/7/2009,13043,$ 31.27,F3P9V,3,14/7/2009
1907,1/12/2009,13043,$ 26.74,6H86Z,3,1/12/2009
3216,8/3/2010,13043,$ 43.34,LY7HU,3,9/3/2010
535,7/5/2009,13202,$ 28.90,%%535,3,7/5/2009
558,8/5/2009,13229,$ 20.79,XPH3M,5,9/5/2009
537,7/5/2009,13232,$ 9.85,%%537,5,8/5/2009
543,7/5/2009,13278,$ 15.14,NHGNA,5,8/5/2009
648,27/5/2009,13278,$ 27.65,BVDZU,5,29/5/2009
822,2/7/2009,13278,$ 15.06,Z8EWB,6,2/7/2009
942,23/7/2009,13278,$ 18.19,PYW9Y,5,24/7/2009
974,29/7/2009,13278,$ 21.30,FT4VY,6,30/7/2009
1018,6/8/2009,13278,$ 21.68,Z99WL,5,7/8/2009
1490,22/10/2009,13278,$ 9.18,U3XZT,5,23/10/2009
2208,4/1/2010,13278,$ 13.29,NK6RM,18,4/1/2010
3180,5/3/2010,13278,$ 21.01,RJ9KH,5,5/3/2010
540,7/5/2009,13284,$ 39.88,TPJCA,5,8/5/2009
579,14/5/2009,13284,$ 48.72,ML8CS,5,15/5/2009
682,4/6/2009,13284,$ 63.87,7EK42,5,5/6/2009
712,11/6/2009,13284,$ 37.50,YCQPS,5,12/6/2009
777,23/6/2009,13284,$ 45.94,Y4QVP,5,26/6/2009
652,28/5/2009,13290,$ 11.29,LYFPW,5,29/5/2009
551,8/5/2009,13301,$ 25.23,AX64Q,5,8/5/2009
621,22/5/2009,13301,$ 26.87,PQJDX,5,22/5/2009
787,26/6/2009,13301,$ 33.25,H6GAM,5,26/6/2009
935,23/7/2009,13301,$ 23.66,RALFM,5,24/7/2009
944,24/7/2009,13301,$ 9.78,9W9YE,5,24/7/2009
552,8/5/2009,13304,$ 17.85,V5MEH,5,8/5/2009
856,9/7/2009,13304,$ 30.29,BQWFH,5,10/7/2009
566,12/5/2009,13341,$ 46.68,MSF2F,3,12/5/2009
2124,22/12/2009,13361,$ 86.25,K4T39,5,23/12/2009
2260,7/1/2010,13361,$ 38.91,S5EJD,5,8/1/2010
2556,29/1/2010,13361,$ 61.96,F9WEN,5,29/1/2010
570,14/5/2009,14027,$ 38.45,TJ7DV,5,15/5/2009
925,21/7/2009,14027,$ 38.81,YG7LN,5,24/7/2009
1017,6/8/2009,14027,$ 51.12,PVE32,5,7/8/2009
1078,19/8/2009,14027,$ 49.03,TSAVW,5,21/8/2009
582,15/5/2009,14056,$ 35.31,C3LBW,5,15/5/2009
715,12/6/2009,14056,$ 48.23,8ZLDC,5,12/6/2009
574,14/5/2009,14057,$ 8.09,AWTUA,5,15/5/2009
587,15/5/2009,14246,$ 53.28,UYESB,5,15/5/2009
623,22/5/2009,14246,$ 63.92,FLGGB,5,22/5/2009
660,29/5/2009,14246,$ 59.71,NUBN7,5,29/5/2009
751,17/6/2009,14246,$ 14.07,F5DVR,6,25/6/2009
752,17/6/2009,14246,$ 3.37,BJBEL,6,18/6/2009
753,17/6/2009,14246,$ 4.29,UKGHW,3,23/6/2009
761,19/6/2009,14246,$ 56.17,C9PJE,5,19/6/2009
813,1/7/2009,14246,$ 80.79,B4L26,6,2/7/2009
859,9/7/2009,14246,$ 64.38,PXQQQ,5,10/7/2009
590,17/5/2009,14600,$ 21.89,GBQ5M,3,19/5/2009
609,20/5/2009,14600,$ 72.72,Y768Y,3,21/5/2009
638,26/5/2009,14600,$ 72.72,7P23H,3,26/5/2009
667,2/6/2009,14600,$ 79.60,CJXSP,3,2/6/2009
679,4/6/2009,14600,$ 79.60,QHFZP,5,5/6/2009
721,12/6/2009,14600,$ 79.60,M8543,3,16/6/2009
738,16/6/2009,14600,$ 79.60,3WAJQ,6,18/6/2009
765,19/6/2009,14600,$ 79.60,MY36G,3,23/6/2009
798,29/6/2009,14600,$ 69.65,RS7CF,3,30/6/2009
938,23/7/2009,14600,$ 69.19,RJ6KG,3,23/7/2009
591,18/5/2009,14635,$ 93.36,2SMZ7,3,19/5/2009
768,22/6/2009,14635,$ 66.87,6NSDC,3,23/6/2009
854,9/7/2009,14635,$ 75.20,4VNHF,4,9/7/2009
1161,1/9/2009,14635,$ 83.31,HP3QP,3,1/9/2009
1207,8/9/2009,14635,$ 54.92,6L78S,3,8/9/2009
1248,15/9/2009,14635,$ 109.47,RP4S2,3,15/9/2009
1281,22/9/2009,14635,$ 68.64,TKHH6,3,22/9/2009
1652,10/11/2009,14635,$ 160.67,YRFKK,3,10/11/2009
2995,23/2/2010,14635,$ 30.76,WDKB3,3,23/2/2010
593,18/5/2009,14842,$ 40.59,BAG7J,3,19/5/2009
1021,7/8/2009,14887,$ 27.97,R3NLN,5,7/8/2009
1146,28/8/2009,14887,$ 67.58,HSK89,5,28/8/2009
1228,11/9/2009,14887,$ 58.78,L92JR,5,11/9/2009
2267,8/1/2010,14887,$ 42.60,GS86A,5,8/1/2010
2349,14/1/2010,14887,$ 30.32,BVQUE,5,15/1/2010
595,19/5/2009,14913,$ 53.43,BB9ZS,4,19/5/2009
2561,29/1/2010,14913,$ 22.01,Q8QCG,15,29/1/2010
596,19/5/2009,14924,$ 16.12,3BJ6W,4,21/5/2009
627,22/5/2009,15529,$ 55.68,XKZXM,5,22/5/2009
773,23/6/2009,15529,$ 70.71,VEPS2,3,23/6/2009
999,3/8/2009,15529,$ 121.63,EYPBX,3,4/8/2009
608,20/5/2009,15889,$ 65.63,76JQS,3,21/5/2009
666,2/6/2009,15893,$ 11.49,3QUS2,3,2/6/2009
611,21/5/2009,15914,$ 50.87,B32RF,5,22/5/2009
827,2/7/2009,15914,$ 45.36,FKGYG,6,2/7/2009
3148,4/3/2010,15914,$ 17.48,RYQQH,5,5/3/2010
1338,30/9/2009,15986,$ 17.88,AUJKC,7,1/10/2009
618,21/5/2009,15987,$ 7.32,S82WA,3,21/5/2009
625,22/5/2009,16173,$ 64.05,KBDHV,5,22/5/2009
633,25/5/2009,16314,$ 44.25,AMXQA,3,26/5/2009
632,24/5/2009,16614,$ 3.21,27QPF,4,26/5/2009
634,25/5/2009,17040,$ 29.12,SR8FD,3,26/5/2009
640,27/5/2009,17416,$ 44.00,XJ5SF,4,28/5/2009
644,27/5/2009,17533,$ 61.02,TD7RK,3,28/5/2009
1979,7/12/2009,17533,$ 74.26,5JZ92,3,8/12/2009
655,29/5/2009,17928,$ 25.96,F8LFS,5,29/5/2009
1171,2/9/2009,17928,$ 16.22,Y9SXG,5,4/9/2009
1355,2/10/2009,17928,$ 24.78,NGYD4,5,2/10/2009
1499,23/10/2009,17928,$ 39.36,SBEB2,5,23/10/2009
1621,5/11/2009,17928,$ 31.89,D9B3Y,5,6/11/2009
1754,12/11/2009,17928,$ 89.06,9BK8L,5,13/11/2009
1936,3/12/2009,17928,$ 64.00,PPVNU,5,4/12/2009
2014,10/12/2009,17928,$ 35.68,JSXKD,5,11/12/2009
2083,17/12/2009,17928,$ 14.09,NJ6C7,5,18/12/2009
2354,14/1/2010,17928,$ 88.33,BD6X6,5,15/1/2010
2544,28/1/2010,17928,$ 29.76,XYY8H,5,29/1/2010
2798,11/2/2010,17928,$ 106.47,2.87E+08,5,12/2/2010
2913,18/2/2010,17928,$ 94.07,RSWDN,5,19/2/2010
3034,25/2/2010,17928,$ 16.83,63ABV,5,26/2/2010
899,15/7/2009,18943,$ 8.01,6KRZA,4,16/7/2009
1296,23/9/2009,18943,$ 8.01,AQ4XA,4,24/9/2009
1730,11/11/2009,18943,$ 8.01,HTVE7,4,12/11/2009
2073,16/12/2009,18943,$ 8.01,J4T96,4,17/12/2009
2353,14/1/2010,18943,$ 8.01,K3GET,4,15/1/2010
3019,24/2/2010,18943,$ 8.01,R8YLE,4,25/2/2010
671,3/6/2009,19271,$ 81.34,TAZ5K,3,4/6/2009
1104,24/8/2009,19271,$ 51.75,XU62Q,3,25/8/2009
674,3/6/2009,19347,$ 47.82,KS6TK,4,4/6/2009
2142,28/12/2009,19347,$ 128.06,6FNDJ,5,30/12/2009
2351,14/1/2010,19347,$ 45.49,Y3JAN,5,15/1/2010
2446,22/1/2010,19347,$ 95.36,Z2UQK,5,22/1/2010
2557,29/1/2010,19347,$ 114.98,KZK6E,5,29/1/2010
2800,11/2/2010,19347,$ 112.53,VP9BH,5,12/2/2010
2914,18/2/2010,19347,$ 111.68,5UN4M,5,19/2/2010
2917,19/2/2010,19347,$ 5.63,PR3FM,5,19/2/2010
675,3/6/2009,19579,$ 41.72,F5HNQ,3,4/6/2009
683,4/6/2009,19768,$ 27.30,RTDUL,6,11/6/2009
685,5/6/2009,19891,$ 9.53,NMW4U,4,9/6/2009
700,10/6/2009,19892,$ 16.55,NPJVU,6,11/6/2009
749,17/6/2009,19892,$ 76.79,77RXG,6,18/6/2009
781,25/6/2009,19892,$ 14.86,RDBED,6,25/6/2009
691,6/6/2009,20515,$ 16.90,UF4LJ,3,9/6/2009
692,8/6/2009,20805,$ 38.96,S7ZFE,6,11/6/2009
737,16/6/2009,20805,$ 23.51,7J9L7,6,18/6/2009
778,24/6/2009,20805,$ 50.98,K974R,6,25/6/2009
807,1/7/2009,20805,$ 46.05,4NSXV,6,2/7/2009
851,8/7/2009,20805,$ 28.18,LUPJ8,6,9/7/2009
902,15/7/2009,20805,$ 47.21,L4U4A,6,16/7/2009
996,3/8/2009,20805,$ 66.13,8JU97,6,6/8/2009
1123,25/8/2009,20805,$ 44.39,SBNHX,6,27/8/2009
1293,22/9/2009,20805,$ 80.03,8DKCX,6,24/9/2009
1294,22/9/2009,20805,$ 66.58,BPTP4,6,24/9/2009
1477,21/10/2009,20805,$ 44.99,6RQUJ,6,22/10/2009
1478,21/10/2009,20805,$ 8.44,6UE7F,6,22/10/2009
1900,30/11/2009,20805,$ 68.22,XJVCF,6,3/12/2009
2656,3/2/2010,20805,$ 63.23,XBJZ2,6,4/2/2010
3017,24/2/2010,20805,$ 74.62,WL7XL,6,25/2/2010
699,9/6/2009,20994,$ 7.36,NEK7Y,5,12/6/2009
701,10/6/2009,21194,$ 27.29,S496Y,6,11/6/2009
779,24/6/2009,21194,$ 21.59,B258H,6,25/6/2009
1064,17/8/2009,21243,$ 56.77,2CVBN,6,20/8/2009
3160,4/3/2010,21243,$ 53.26,HDTXU,4,5/3/2010
704,11/6/2009,21254,$ 48.78,2YRJE,6,11/6/2009
750,17/6/2009,21254,$ 56.49,V4RMA,6,18/6/2009
815,1/7/2009,21254,$ 33.03,V95X7,6,2/7/2009
724,15/6/2009,21267,$ 21.38,LPK7A,3,16/6/2009
800,29/6/2009,21267,$ 22.39,UDCUH,3,30/6/2009
837,6/7/2009,21267,$ 9.63,JULYG,3,7/7/2009
705,11/6/2009,21275,$ 39.98,FZHFV,5,12/6/2009
760,18/6/2009,21275,$ 28.63,E7SC5,5,19/6/2009
910,16/7/2009,21275,$ 85.72,U2CFM,5,17/7/2009
941,23/7/2009,21275,$ 63.70,6YPSF,5,24/7/2009
980,30/7/2009,21275,$ 52.23,JPLPP,5,31/7/2009
2663,4/2/2010,21275,$ 115.81,7WW9L,5,5/2/2010
711,11/6/2009,21385,$ 63.73,8V4JC,5,12/6/2009
847,8/7/2009,21385,$ 67.03,3VV7K,6,9/7/2009
983,30/7/2009,21385,$ 69.53,YDEXU,5,31/7/2009
2214,4/1/2010,21718,$ 18.27,LM4CP,11,6/1/2010
2241,6/1/2010,21718,$ 9.18,6237V,11,6/1/2010
2375,17/1/2010,21718,$ 21.63,7KGCD,18,18/1/2010
2592,31/1/2010,21718,$ 80.16,BVYC8,18,1/2/2010
722,12/6/2009,21750,$ 6.09,CK3PD,6,18/6/2009
723,14/6/2009,21943,$ 41.65,82FHK,4,18/6/2009
727,15/6/2009,22186,$ 18.03,MVZUX,3,16/6/2009
920,20/7/2009,22186,$ 23.92,393HK,3,21/7/2009
1035,10/8/2009,22186,$ 25.35,Y5LJ2,3,11/8/2009
1199,7/9/2009,22186,$ 31.36,BEZAN,3,8/9/2009
1462,20/10/2009,22186,$ 57.08,JP52Y,3,20/10/2009
1644,10/11/2009,22186,$ 25.63,WHB3Z,3,10/11/2009
2320,12/1/2010,22186,$ 45.09,2SEFT,3,12/1/2010
2858,15/2/2010,22186,$ 29.57,4VL72,3,16/2/2010
3200,7/3/2010,22186,$ 47.19,C4C9J,3,9/3/2010
754,17/6/2009,22418,$ 34.78,ZZQTX,6,18/6/2009
816,2/7/2009,22446,$ 87.78,WWECL,6,2/7/2009
1380,8/10/2009,22446,$ 113.00,JT7PQ,6,8/10/2009
740,17/6/2009,22494,$ 89.87,6QNUJ,6,18/6/2009
907,16/7/2009,22494,$ 21.00,VH48L,6,16/7/2009
1611,5/11/2009,22494,$ 22.76,MSH6N,6,5/11/2009
742,17/6/2009,22682,$ 38.36,5LYVE,6,18/6/2009
743,17/6/2009,22684,$ 7.05,3LPAQ,5,19/6/2009
909,16/7/2009,22684,$ 17.46,C2YN6,5,17/7/2009
961,28/7/2009,22684,$ 37.32,BNKN8,5,31/7/2009
962,28/7/2009,22684,$ 5.12,AMMRR,5,31/7/2009
963,28/7/2009,22684,$ 5.12,L9NKV,5,31/7/2009
1053,13/8/2009,22684,$ 33.37,X9CU8,5,14/8/2009
1140,27/8/2009,22684,$ 25.48,Z68WX,5,28/8/2009
1623,5/11/2009,22684,$ 28.11,ZB8YG,5,6/11/2009
745,17/6/2009,22705,$ 30.90,XUZUC,6,18/6/2009
782,25/6/2009,22717,$ 18.73,82H3H,6,25/6/2009
806,1/7/2009,22717,$ 13.53,9C3MH,6,2/7/2009
904,16/7/2009,22717,$ 17.04,LPHK9,6,16/7/2009
747,17/6/2009,22722,$ 17.07,GZBEM,6,18/6/2009
812,1/7/2009,22722,$ 22.95,L2TXL,6,2/7/2009
839,6/7/2009,22722,$ 31.11,FB4CR,6,9/7/2009
894,14/7/2009,22722,$ 30.16,7QQ6M,6,23/7/2009
950,26/7/2009,22722,$ 20.28,ETNX9,6,30/7/2009
952,27/7/2009,22722,$ 24.86,FQDXZ,6,30/7/2009
1007,4/8/2009,22722,$ 20.98,B8F4N,6,6/8/2009
1125,26/8/2009,22722,$ 13.07,QD7RH,6,27/8/2009
1275,20/9/2009,22722,$ 16.76,7NP9P,6,24/9/2009
1423,14/10/2009,22722,$ 14.71,L3M3N,6,15/10/2009
2895,17/2/2010,22722,$ 36.84,CPN6F,6,18/2/2010
3139,3/3/2010,22722,$ 22.06,AESXE,6,4/3/2010
756,18/6/2009,22745,$ 198.90,T62MX,6,18/6/2009
819,2/7/2009,22745,$ 129.56,3F2ZV,6,2/7/2009
905,16/7/2009,22745,$ 89.29,SWNCG,6,16/7/2009
1176,3/9/2009,22745,$ 247.91,JKJ4F,6,3/9/2009
1219,10/9/2009,22745,$ 122.64,5C7AR,6,10/9/2009
1257,17/9/2009,22745,$ 94.80,34HJL,6,17/9/2009
1435,16/10/2009,22745,$ 126.41,A3792,5,16/10/2009
2666,4/2/2010,22745,$ 127.15,W44WX,6,4/2/2010
755,17/6/2009,22761,$ 38.50,WYUYA,6,18/6/2009
1012,5/8/2009,22761,$ 40.70,CH8Q5,6,6/8/2009
766,21/6/2009,23323,$ 41.27,3745Z,5,26/6/2009
795,28/6/2009,23323,$ 55.08,VFBKK,3,30/6/2009
861,9/7/2009,23323,$ 55.42,ZRTRE,5,10/7/2009
1052,13/8/2009,23323,$ 61.07,AC38N,5,14/8/2009
1096,21/8/2009,23323,$ 70.96,9KSNG,5,21/8/2009
1145,27/8/2009,23323,$ 174.33,A8UBL,5,28/8/2009
1187,4/9/2009,23323,$ 51.32,YCSE2,5,4/9/2009
1225,11/9/2009,23323,$ 76.32,QUZRP,5,11/9/2009
1263,17/9/2009,23323,$ 51.24,6PSCG,5,18/9/2009
1383,8/10/2009,23323,$ 70.20,NHJAN,5,9/10/2009
1431,15/10/2009,23323,$ 64.42,HZBP8,5,16/10/2009
2008,10/12/2009,23323,$ 133.83,4FAV8,5,11/12/2009
2529,28/1/2010,23323,$ 214.08,497C5,5,29/1/2010
2649,3/2/2010,23323,$ 143.27,K92CR,5,5/2/2010
2797,11/2/2010,23323,$ 129.39,4LCCV,5,12/2/2010
3036,25/2/2010,23323,$ 104.41,D75SW,5,26/2/2010
3161,4/3/2010,23323,$ 92.87,V7JTD,5,5/3/2010
883,13/7/2009,23334,$ 21.97,6B6SG,6,16/7/2009
2031,13/12/2009,23405,$ 72.89,5CQWV,18,14/12/2009
2138,27/12/2009,23405,$ 55.15,U6EP4,18,28/12/2009
2175,30/12/2009,23405,$ 57.93,2NUWM,18,4/1/2010
784,25/6/2009,26788,$ 45.22,PQXL6,6,25/6/2009
823,2/7/2009,26788,$ 12.57,8S7DL,6,2/7/2009
934,23/7/2009,26788,$ 33.40,37X5K,6,23/7/2009
975,30/7/2009,26788,$ 20.51,HLNCY,6,30/7/2009
1133,27/8/2009,26788,$ 16.80,GMXEH,6,27/8/2009
1175,3/9/2009,26788,$ 18.45,JX8Y6,6,3/9/2009
1218,10/9/2009,26788,$ 34.62,ZEH68,6,10/9/2009
1254,17/9/2009,26788,$ 30.75,WRJRP,6,17/9/2009
1379,8/10/2009,26788,$ 25.65,MQ5UA,6,8/10/2009
1487,22/10/2009,26788,$ 7.05,BEBJR,6,22/10/2009
1552,29/10/2009,26788,$ 22.06,KS4T7,6,29/10/2009
1613,5/11/2009,26788,$ 14.47,YHA3K,6,5/11/2009
1800,17/11/2009,26788,$ 23.72,E7ZSS,3,17/11/2009
2866,16/2/2010,26788,$ 41.25,ZNN7J,3,16/2/2010
821,2/7/2009,27169,$ 10.78,QA43G,6,2/7/2009
1557,29/10/2009,27169,$ 15.43,9UFVS,6,29/10/2009
1748,12/11/2009,27169,$ 14.25,U9PXR,6,12/11/2009
887,13/7/2009,27428,$ 54.12,63USC,3,14/7/2009
985,31/7/2009,27428,$ 29.61,PH4MH,5,31/7/2009
1003,4/8/2009,27428,$ 34.82,Y7D2G,3,4/8/2009
2068,16/12/2009,27428,$ 38.14,8F3J5,11,16/12/2009
2173,30/12/2009,27428,$ 17.24,YXMQK,9,30/12/2009
2268,8/1/2010,27428,$ 50.33,HGBKH,15,8/1/2010
2321,12/1/2010,27428,$ 29.66,CW872,3,12/1/2010
2434,21/1/2010,27428,$ 34.66,9TYJX,6,21/1/2010
2594,1/2/2010,27428,$ 54.18,XDHTJ,15,1/2/2010
2687,4/2/2010,27428,$ 20.97,M4J28,5,5/2/2010
2783,11/2/2010,27428,$ 86.49,P8ANR,6,11/2/2010
2887,17/2/2010,27428,$ 27.65,S5NEF,9,17/2/2010
2990,23/2/2010,27428,$ 38.92,FDPYL,3,23/2/2010
3047,26/2/2010,27428,$ 38.89,8LGTN,5,26/2/2010
3176,5/3/2010,27428,$ 14.35,XNPRG,5,5/3/2010
3223,8/3/2010,27428,$ 27.68,TC6D2,15,8/3/2010
1082,19/8/2009,27585,$ 21.56,8S4ZR,6,20/8/2009
1127,26/8/2009,27585,$ 21.04,6B5QY,6,27/8/2009
872,10/7/2009,28318,$ 117.55,E3AHQ,5,10/7/2009
943,24/7/2009,28318,$ 85.13,JTEWA,5,24/7/2009
1023,7/8/2009,28318,$ 137.41,KQFZK,5,7/8/2009
1100,21/8/2009,28318,$ 86.15,H2NMF,5,21/8/2009
1216,9/9/2009,28318,$ 96.23,HAQ4Q,6,10/9/2009
2584,31/1/2010,28511,$ 95.88,6D2TS,4,4/2/2010
2650,3/2/2010,28511,$ 52.09,VQYG2,4,4/2/2010
805,30/6/2009,29284,$ 14.05,7Q5Z5,6,9/7/2009
824,2/7/2009,29284,$ 8.48,SUTXH,6,2/7/2009
1014,6/8/2009,29284,$ 43.84,4LGZA,6,6/8/2009
2622,2/2/2010,29284,$ 91.47,XW82U,3,2/2/2010
1136,27/8/2009,29605,$ 31.09,DD7LJ,5,28/8/2009
1443,16/10/2009,29605,$ 2.76,7K35M,3,20/10/2009
1511,23/10/2009,29605,$ 4.29,RX98S,7,29/10/2009
1512,24/10/2009,29605,$ 2.92,753V5,3,27/10/2009
1513,24/10/2009,29605,$ 8.35,N38M3,7,29/10/2009
1547,28/10/2009,29605,$ 4.40,J274C,6,29/10/2009
1549,28/10/2009,29605,$ 43.85,FDUKH,7,3/11/2009
1582,2/11/2009,29605,$ 3.06,BL3YX,6,5/11/2009
2178,30/12/2009,29605,$ 8.50,4GGNM,7,31/12/2009
2187,2/1/2010,29605,$ 7.36,KXNH7,7,29/12/2009
2483,25/1/2010,29605,$ 14.68,TDAHL,4,26/1/2010
2487,25/1/2010,29605,$ 1.83,6YY22,3,26/1/2010
2692,5/2/2010,29605,$ 34.73,XHNEB,5,5/2/2010
2693,5/2/2010,29605,$ 15.35,K62PA,5,5/2/2010
810,1/7/2009,29816,$ 9.76,SBU46,6,2/7/2009
811,1/7/2009,29855,$ 23.72,6DCDP,6,2/7/2009
814,1/7/2009,29878,$ 20.44,F3XA4,6,9/7/2009
817,2/7/2009,30131,$ 23.32,BD4HR,6,2/7/2009
976,30/7/2009,30131,$ 17.68,UCL6L,6,30/7/2009
1132,27/8/2009,30131,$ 27.26,NBB92,6,27/8/2009
1252,16/9/2009,30131,$ 17.86,PBAT7,6,17/9/2009
1301,24/9/2009,30131,$ 19.50,7YB9V,6,24/9/2009
1481,22/10/2009,30131,$ 21.42,RP8SP,6,22/10/2009
1837,20/11/2009,30131,$ 21.28,ZD24S,5,20/11/2009
1999,9/12/2009,30131,$ 33.29,BFM4Q,6,10/12/2009
3023,25/2/2010,30131,$ 39.58,KT4X5,6,25/2/2010
3146,4/3/2010,30131,$ 28.81,2K9UU,6,4/3/2010
829,2/7/2009,30222,$ 11.35,QCUDB,6,2/7/2009
831,2/7/2009,30225,$ 4.96,GV8E8,6,2/7/2009
833,3/7/2009,30554,$ 38.99,UC3VD,5,10/7/2009
988,31/7/2009,30554,$ 29.48,TTDBD,5,31/7/2009
1150,28/8/2009,30554,$ 18.79,KEQVG,5,28/8/2009
1829,19/11/2009,30554,$ 65.64,7NJ73,5,20/11/2009
1840,20/11/2009,30554,$ 9.45,6UFS9,5,20/11/2009
835,5/7/2009,31492,$ 40.80,3GE6E,3,7/7/2009
911,17/7/2009,31492,$ 47.07,XF8KV,5,17/7/2009
981,30/7/2009,31492,$ 34.27,GGRJR,5,31/7/2009
1047,12/8/2009,31492,$ 51.85,XFJXL,6,13/8/2009
1048,12/8/2009,31492,$ 55.84,RMLG9,6,13/8/2009
1220,10/9/2009,31492,$ 45.98,9BQ82,6,10/9/2009
834,5/7/2009,31971,$ 10.08,ZW5PS,5,10/7/2009
867,10/7/2009,31971,$ 6.84,PRWAM,5,10/7/2009
903,15/7/2009,31971,$ 31.53,YD7VZ,5,17/7/2009
969,29/7/2009,31971,$ 27.50,HMUPT,5,31/7/2009
1005,4/8/2009,31971,$ 16.02,ED2RL,5,7/8/2009
1054,13/8/2009,31971,$ 20.60,3MZJK,5,14/8/2009
1143,27/8/2009,31971,$ 18.06,5692W,5,28/8/2009
1415,13/10/2009,31971,$ 29.96,3FGUJ,5,16/10/2009
836,6/7/2009,32014,$ 28.35,ZK8HC,4,7/7/2009
